51.520331,5.861942
51.520278,5.861812
51.520232,5.861691
51.520203,5.861584
51.520153,5.861468
51.52012,5.861366
51.520086,5.861256
51.520041,5.86114
51.520003,5.861035
51.519956,5.860908
51.519899,5.860771
51.519839,5.860626
51.519789,5.860495
51.519744,5.860369
51.519703,5.860238
51.519657,5.860141
51.51961,5.860021
51.519568,5.859898
51.519547,5.859864
51.519514,5.859761
51.519466,5.859665
51.519433,5.85964
51.519427,5.859752
51.519427,5.859752
51.519427,5.859752
51.519427,5.859752
51.519427,5.859752
51.519171,5.859076
51.519116,5.858747
51.519071,5.858525
51.519026,5.858415
51.518983,5.85829
51.51894,5.858176
51.518898,5.858074
51.518849,5.858015
51.5188,5.85794
51.51875,5.857861
51.5187,5.857766
51.518647,5.857674
51.518591,5.857584
51.518591,5.857584
51.518525,5.857121
51.51853,5.856793
51.518517,5.856554
51.518487,5.856377
51.51844,5.856253
51.518367,5.856215
51.518301,5.856143
51.518237,5.85604
51.51819,5.855902
51.518133,5.855789
51.518067,5.855688
51.518003,5.85558
51.517939,5.855471
51.517882,5.855359
51.517827,5.855251
51.517778,5.85513
51.517732,5.855007
51.517692,5.854878
51.517643,5.854775
51.517602,5.854643
51.517559,5.854518
51.517508,5.854409
51.517458,5.854297
51.517414,5.85417
51.517355,5.854075
51.517355,5.854075
51.517355,5.854075
51.517203,5.853739
51.517171,5.853584
51.517144,5.853432
51.517108,5.853284
51.51707,5.85314
51.51707,5.85314
51.51707,5.85314
51.51707,5.85314
51.51707,5.85314
51.51707,5.85314
51.51707,5.85314
51.51707,5.85314
51.519491,5.858169
51.519491,5.858169
51.519491,5.858169
51.519491,5.858169
