51.520852,5.86276
51.520599,5.861982
51.520722,5.86237
51.520663,5.862179
51.520785,5.862564
51.520339,5.861155
51.520469,5.861578
51.520407,5.861368
51.520528,5.861779
51.520278,5.860941
51.520207,5.860719
51.520123,5.860479
51.520051,5.860261
51.51997,5.860026
51.519887,5.859782
51.519829,5.859612
51.519767,5.859459
51.519767,5.859459
51.519664,5.859094
51.51959,5.858831
51.519521,5.858602
51.51945,5.858387
51.519378,5.858182
51.519306,5.857971
51.519231,5.857776
51.519169,5.857488
51.519143,5.857085
51.519089,5.85682
51.519022,5.856599
51.518942,5.85642
51.518848,5.856262
51.518752,5.856094
51.518656,5.855922
51.518564,5.855729
51.518477,5.855511
51.518393,5.855285
51.518315,5.855042
51.518244,5.854794
51.518158,5.85459
51.518158,5.85459
51.518158,5.85459
51.518158,5.85459
51.518158,5.85459
51.518158,5.85459
51.518158,5.85459
51.518158,5.85459
51.522347,5.864442
51.522235,5.864066
51.522029,5.863745
51.521884,5.863404
51.521755,5.863081
51.522177,5.862556
51.522264,5.862121
51.522406,5.861588
51.522552,5.860999
51.522552,5.860999
51.522552,5.860999
51.522552,5.860999
51.522552,5.860999
51.522552,5.860999
51.522552,5.860999
51.522552,5.860999
51.522552,5.860999
51.522211,5.866898
51.522198,5.866895
51.522215,5.866894
51.522202,5.866899
51.522212,5.866894
51.522221,5.866889
51.522193,5.866904
51.522193,5.866886
51.52217,5.866807
51.522123,5.866669
51.522079,5.866509
51.522016,5.866332
51.521909,5.86615
51.521847,5.865953
51.521792,5.865747
51.521748,5.865532
51.52169,5.865326
51.521624,5.865113
51.521555,5.8649
51.521485,5.864686
51.521425,5.864477
51.521356,5.864268
51.521291,5.864056
51.521219,5.863846
51.521136,5.863635
51.521065,5.863425
51.521003,5.863212
51.520921,5.862991
51.52084,5.862768
51.520751,5.862537
51.520674,5.862311
51.520599,5.86209
51.52051,5.861857
51.520441,5.861637
51.520363,5.861406
51.520299,5.861194
51.520233,5.860978
51.520148,5.860737
51.520148,5.860737
51.519989,5.8603
51.519989,5.8603
51.519989,5.8603
51.519989,5.8603
51.519989,5.8603
51.519989,5.8603
51.519989,5.8603
51.519989,5.8603
51.519989,5.8603
51.520623,5.858985
51.520516,5.858722
51.520516,5.858722
51.520516,5.858722
51.520164,5.858788
51.51979,5.859292
51.51979,5.859292
51.51979,5.859292
51.51979,5.859292
51.51979,5.859292
51.51979,5.859292
51.51979,5.859292
51.51979,5.859292
51.51979,5.859292
51.518395,5.855295
51.51831,5.855075
51.518229,5.854849
51.518151,5.854615
51.518074,5.85438
51.517993,5.854153
51.517914,5.853919
51.517837,5.853684
51.517765,5.853438
51.517694,5.853191
51.517694,5.853191
51.517694,5.853191
51.517694,5.853191
51.517694,5.853191
51.517694,5.853191
51.517694,5.853191
51.517694,5.853191
51.519506,5.858188
51.519502,5.858192
51.519509,5.858182
51.519512,5.858202
51.519516,5.858218
51.519516,5.858218
51.51952,5.858166
51.51952,5.858166
51.51952,5.858166
51.519514,5.858193
51.519514,5.858193
51.519514,5.858193
51.519507,5.85812
51.519507,5.85799
51.519499,5.857935
