51.519346,5.857803
51.51936,5.857795
51.519358,5.857801
51.519354,5.857835
51.519359,5.857814
51.519307,5.857991
51.519271,5.858066
51.519281,5.85798
51.51929,5.857909
51.519332,5.857818
51.519338,5.85777
51.519323,5.857726
51.519304,5.857676
51.519443,5.857729
51.519461,5.857719
51.519472,5.857723
51.519487,5.857703
51.519487,5.857703
51.519487,5.857703
51.519515,5.857582
51.519515,5.857582
51.51951,5.857505
51.51951,5.857505
51.51953,5.857453
51.518599,5.855802
51.51953,5.857453
51.518497,5.855618
51.519485,5.857511
51.518398,5.855423
51.519485,5.857511
51.518301,5.855227
51.518215,5.855017
51.51813,5.85481
51.518046,5.854609
51.517961,5.854414
51.517882,5.854212
51.517799,5.854015
51.517707,5.853831
51.517617,5.853641
51.517523,5.853467
51.517415,5.853316
51.517415,5.853316
51.517415,5.853316
51.517415,5.853316
51.517415,5.853316
51.517415,5.853316
51.517415,5.853316
51.517415,5.853316
51.519336,5.86215
51.519336,5.86215
51.519325,5.862134
51.519323,5.862132
51.523378,5.870313
51.523131,5.870447
51.522997,5.87057
51.522814,5.870719
51.522646,5.870859
51.519337,5.862154
51.522438,5.871014
51.519343,5.862164
51.522228,5.871201
51.522075,5.871385
51.521819,5.871615
51.519332,5.862155
51.521659,5.871921
51.519331,5.862154
51.521691,5.872234
51.519331,5.862154
51.52158,5.87255
51.51931,5.862131
51.52149,5.872915
51.51932,5.862167
51.521442,5.873257
51.521382,5.873595
51.521323,5.873924
51.521298,5.874249
51.521268,5.874546
51.521121,5.874796
51.521017,5.874995
51.520493,5.864111
51.520464,5.863934
51.520442,5.863757
51.520419,5.863582
51.520394,5.863409
51.520372,5.863234
51.520343,5.863055
51.520304,5.862873
51.52026,5.862685
51.520207,5.862494
51.520159,5.862302
51.520116,5.862113
51.520079,5.861928
51.520054,5.861752
51.520038,5.861584
51.52002,5.861422
51.519987,5.861245
51.519965,5.861078
51.519919,5.860878
51.519864,5.860667
51.519828,5.860482
51.519806,5.860321
51.51977,5.860126
51.519736,5.859942
51.519704,5.859764
51.519704,5.859764
51.519704,5.859764
51.519704,5.859764
51.519704,5.859764
51.519704,5.859764
51.519704,5.859764
51.519704,5.859764
51.519704,5.859764
51.519388,5.857909
51.519388,5.857847
51.519388,5.857847
51.519388,5.857847
51.519385,5.857791
51.519383,5.857793
51.519381,5.857799
51.519381,5.857799
51.519382,5.85779
51.519382,5.85779
51.519384,5.857792
51.519384,5.857792
51.519374,5.857793
51.519354,5.857788
51.519354,5.857788
51.519354,5.85777
51.51936,5.857804
51.519359,5.857801
51.51936,5.857794
51.51936,5.857794
51.51936,5.857794
51.51936,5.857794
51.51936,5.857794
51.51936,5.857794
51.51936,5.857794
51.51936,5.857794
