51.519997,5.85886
51.519992,5.85886
51.524328,5.865236
51.524293,5.865259
51.524219,5.865349
51.52424,5.865323
51.524278,5.865281
51.524263,5.865298
51.524263,5.865295
51.524263,5.865295
51.524263,5.865295
51.524263,5.865295
51.524263,5.865295
51.524263,5.865295
51.524263,5.865295
51.524263,5.865295
51.524263,5.865295
51.52395,5.864645
51.523835,5.864477
51.523724,5.86429
51.523615,5.864106
51.523498,5.863932
51.523362,5.863775
51.523203,5.86364
51.523077,5.863471
51.522985,5.863262
51.522884,5.863071
51.522785,5.86288
51.522663,5.862716
51.522526,5.862565
51.522367,5.86243
51.522195,5.862302
51.522046,5.862157
51.521925,5.861993
51.521832,5.861816
51.521735,5.861644
51.521611,5.861483
51.521501,5.861319
51.521409,5.861152
51.521263,5.860996
51.521102,5.860829
51.520964,5.860663
51.520849,5.860502
51.520741,5.860341
51.520608,5.860167
51.520608,5.860167
51.520355,5.859799
51.520241,5.859621
51.520124,5.859446
51.520043,5.859407
51.520043,5.859407
51.519886,5.859134
51.519759,5.858909
51.52007,5.861892
51.519639,5.858695
51.520025,5.861726
51.519523,5.858529
51.51998,5.861558
51.51941,5.858356
51.519935,5.86139
51.519298,5.858181
51.519898,5.861216
51.519204,5.858069
51.519857,5.861035
51.519204,5.858069
51.51982,5.860847
51.519154,5.858033
51.519778,5.860648
51.519154,5.858052
51.519725,5.860442
51.519149,5.858035
51.519688,5.860257
51.519124,5.857964
51.519645,5.860107
51.519071,5.857845
51.519652,5.860018
51.518996,5.857652
51.519742,5.860044
51.518893,5.857336
51.519891,5.860105
51.518796,5.857114
51.518685,5.856938
51.518566,5.85679
51.518437,5.856683
51.518308,5.856572
51.51818,5.856453
51.518052,5.856325
51.520778,5.860233
51.517924,5.856186
51.520886,5.860218
51.517792,5.856055
51.520999,5.860211
51.517668,5.855908
51.521101,5.860193
51.519231,5.858033
51.517548,5.855741
51.521101,5.860193
51.519238,5.858047
51.517427,5.855568
51.521101,5.860193
51.519224,5.858089
51.521101,5.860193
51.519198,5.858078
51.517308,5.85539
51.517189,5.855217
51.521101,5.860193
51.517072,5.855047
51.521101,5.860193
51.516964,5.854869
51.521101,5.860193
51.519218,5.858111
51.516861,5.85469
51.521101,5.860193
51.519218,5.858111
51.516761,5.854518
51.521101,5.860193
51.51921,5.858098
51.516663,5.854336
51.51921,5.858098
51.516559,5.854157
51.516447,5.85398
51.516331,5.853814
51.519179,5.858069
51.516214,5.853646
51.519152,5.858019
51.516083,5.853527
51.519088,5.857961
51.515969,5.853361
51.519088,5.857961
51.515861,5.853174
51.519028,5.857449
51.51575,5.853002
51.519014,5.857183
51.515633,5.852837
51.518996,5.856945
51.515524,5.852642
51.518964,5.856767
51.515443,5.852391
51.518922,5.856608
51.515329,5.852213
51.518877,5.856467
51.515212,5.852045
51.518829,5.85632
51.515087,5.851898
51.518781,5.856173
51.514967,5.85174
51.518729,5.856043
51.514842,5.851594
51.518683,5.855877
51.514726,5.851436
51.518638,5.855706
51.514625,5.851258
51.518591,5.85554
51.514508,5.851112
51.518543,5.855371
51.514409,5.850927
51.518496,5.855193
51.514286,5.850814
51.518496,5.855193
51.514286,5.850814
51.518496,5.855193
51.514286,5.850814
51.518496,5.855193
51.514286,5.850814
51.518496,5.855193
51.514286,5.850814
51.518496,5.855193
51.514286,5.850814
51.518496,5.855193
51.514286,5.850814
51.518496,5.855193
51.514286,5.850814
51.519523,5.859008
51.51952,5.858995
51.51952,5.858976
51.519517,5.858963
51.519523,5.859007
51.519521,5.858979
51.51952,5.858979
51.519517,5.858958
51.519518,5.858957
51.519518,5.858965
51.519515,5.858946
51.519515,5.858943
51.519515,5.858946
51.519515,5.858948
51.519515,5.858956
51.519513,5.858936
51.519514,5.858942
51.519515,5.858947
51.519517,5.858969
51.519515,5.858944
51.519517,5.85895
51.519515,5.858946
51.519514,5.858931
51.519514,5.858958
51.519513,5.858952
51.519515,5.858955
51.519513,5.858947
51.519517,5.858954
51.524264,5.865284
