TrackDateTimeUTC,TrackID,TrackPositionLatitude,TrackPositionLongitude,TrackPositionAltitude,TrackPositionSpeed,TrackClassification,TrackIdentification,TrackSource
2020-09-30 12:24:45,1,51.517085,5.852814,60.805635,15.013783,Mavic 2,DRONE,Arcus
2020-09-30 12:24:45,1,51.517085,5.852814,60.805635,15.013783,Mavic 2,DRONE,Arcus
2020-09-30 12:24:45,1,51.517085,5.852814,60.805635,15.013783,Mavic 2,DRONE,Arcus
2020-09-30 12:24:46,2,51.521138,5.861531,50.773502,11.315513,Mavic Pro,DRONE,Arcus
2020-09-30 12:24:48,0,51.520082,5.858776,47.074234,10.322209,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:24:48,0,51.520082,5.858776,47.074234,10.322209,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:24:48,0,51.520082,5.858776,47.074234,10.322209,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:24:48,0,51.520082,5.858776,47.074234,10.322209,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:24:48,0,51.520082,5.858776,47.074234,10.322209,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:24:48,0,51.520082,5.858776,47.074234,10.322209,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:24:48,0,51.520082,5.858776,47.074234,10.322209,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:24:48,0,51.520082,5.858776,47.074234,10.322209,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:24:48,0,51.520082,5.858776,47.074234,10.322209,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:24:49,0,51.520464,5.860704,52.014007,13.117723,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:24:51,0,51.518894,5.856733,53.089034,11.777177,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:24:51,0,51.518894,5.856733,53.089034,11.777177,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:24:51,1,51.518894,5.856733,53.089034,11.777177,Mavic 2,DRONE,Arcus
2020-09-30 12:24:54,4,51.519426,5.860201,50.773502,10.280144,Professional V2,DRONE,Arcus
2020-09-30 12:24:54,0,51.519426,5.860201,50.773502,10.280144,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:24:54,4,51.519426,5.860201,50.773502,10.280144,Professional V2,DRONE,Arcus
2020-09-30 12:24:56,0,51.519954,5.858599,47.923312,10.322209,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:24:57,4,51.519620,5.859081,50.773502,10.860780,Professional V2,DRONE,Arcus
2020-09-30 12:24:57,4,51.519620,5.859081,50.773502,10.860780,Professional V2,DRONE,Arcus
2020-09-30 12:24:57,0,51.519620,5.859081,50.773502,10.860780,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:00,0,51.520151,5.859586,74.256049,11.678283,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:00,0,51.520151,5.859586,74.256049,11.678283,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:00,0,51.520151,5.859586,74.256049,11.678283,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:03,0,51.519516,5.859007,79.262232,12.141176,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:03,0,51.519516,5.859007,79.262232,12.141176,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:03,0,51.519516,5.859007,79.262232,12.141176,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:05,0,51.521635,5.863791,79.012972,14.495707,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:06,0,51.521778,5.863990,79.012972,14.566110,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:06,0,51.521778,5.863990,79.012972,14.566110,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:06,0,51.521778,5.863990,79.012972,14.566110,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:07,0,51.519826,5.858443,51.251892,10.119593,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:08,0,51.520739,5.859967,49.508212,10.347068,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:08,0,51.520739,5.859967,49.508212,10.347068,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:08,0,51.520739,5.859967,49.508212,10.347068,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:08,0,51.520739,5.859967,49.508212,10.347068,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:09,1,51.520527,5.860000,49.844972,10.434317,Mavic 2,DRONE,Arcus
2020-09-30 12:25:09,0,51.520527,5.860000,49.844972,10.434317,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:09,0,51.520527,5.860000,49.844972,10.434317,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:10,0,51.520317,5.861578,47.271794,8.764976,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:12,4,51.520977,5.861017,50.816032,10.022034,Professional V2,DRONE,Arcus
2020-09-30 12:25:12,0,51.520977,5.861017,50.816032,10.022034,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:12,4,51.520977,5.861017,50.816032,10.022034,Professional V2,DRONE,Arcus
2020-09-30 12:25:13,2,51.521188,5.861359,50.773502,10.859981,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:13,2,51.521188,5.861359,50.773502,10.859981,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:13,2,51.521188,5.861359,50.773502,10.859981,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:13,2,51.521188,5.861359,50.773502,10.859981,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:15,2,51.519431,5.858113,50.773502,10.446455,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:15,2,51.519431,5.858113,50.773502,10.446455,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:15,2,51.519431,5.858113,50.773502,10.446455,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:18,1,51.519431,5.858113,50.902082,10.446455,Mavic 2,DRONE,Arcus
2020-09-30 12:25:18,1,51.519431,5.858113,50.902082,10.446455,Mavic 2,DRONE,Arcus
2020-09-30 12:25:18,0,51.519431,5.858113,50.902082,10.446455,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:20,0,51.520637,5.859352,50.113082,10.684878,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:21,1,51.520267,5.860084,48.182064,12.412858,Mavic 2,DRONE,Arcus
2020-09-30 12:25:21,1,51.520267,5.860084,48.182064,12.412858,Mavic 2,DRONE,Arcus
2020-09-30 12:25:21,0,51.520267,5.860084,48.182064,12.412858,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:24,0,51.520174,5.858893,48.522752,10.850855,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:24,0,51.520174,5.858893,48.522752,10.850855,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:24,0,51.520174,5.858893,48.522752,10.850855,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:27,0,51.518998,5.858386,50.773502,10.391979,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:27,0,51.518998,5.858386,50.773502,10.391979,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:27,0,51.518998,5.858386,50.773502,10.391979,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:28,0,51.520240,5.858656,49.481022,10.163930,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:28,0,51.520240,5.858656,49.481022,10.163930,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:28,0,51.520240,5.858656,49.481022,10.163930,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:29,0,51.520410,5.859010,48.729642,10.397267,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:29,0,51.520410,5.859010,48.729642,10.397267,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:29,0,51.520410,5.859010,48.729642,10.397267,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:30,0,51.520742,5.859597,50.448382,10.056896,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:30,0,51.520742,5.859597,50.448382,10.056896,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:25:30,4,51.520742,5.859597,50.448382,10.056896,Professional V2,DRONE,Arcus
2020-09-30 12:25:31,2,51.519113,5.858394,50.773502,10.815442,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:31,2,51.519113,5.858394,50.773502,10.815442,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:31,2,51.519113,5.858394,50.773502,10.815442,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:31,2,51.519113,5.858394,50.773502,10.815442,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:31,2,51.519113,5.858394,50.773502,10.815442,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:31,2,51.519113,5.858394,50.773502,10.815442,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:31,2,51.519113,5.858394,50.773502,10.815442,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:32,2,51.521024,5.860638,50.816032,10.936921,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:32,2,51.521024,5.860638,50.816032,10.936921,Mavic Pro,DRONE,Arcus
2020-09-30 12:25:32,2,51.521024,5.860638,50.816032,10.936921,Mavic Pro,DRONE,Arcus
