,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Latitude,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,LABEL,datetime(utc)
0,51.523140,5.862777,51.523140,0.402511,0.045864,0.242188,-1.217005,0.000000,0.031361,0.024544,0.781250,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:38:44
1,51.523160,5.862775,51.523160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:38:48
2,51.522957,5.862772,51.522957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3094.664122,-0.072355,6.297354,0.009673,-0.788902,1,2020-09-30 08:38:52
3,51.522884,5.863073,51.522884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:38:57
4,51.522796,5.863586,51.522796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2870.125000,-0.028854,5.011304,0.001839,-0.687579,1,2020-09-30 08:39:01
5,51.522780,5.863807,51.522780,0.355320,0.040487,0.213793,-1.074322,0.000000,0.027685,0.021666,0.689655,2853.744828,-0.071425,4.667265,0.007802,-0.670068,1,2020-09-30 08:39:05
6,51.522696,5.863868,51.522696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:39:09
7,51.522772,5.863886,51.522772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5281.102564,-0.095223,5.258222,0.011670,-0.327213,1,2020-09-30 08:39:13
8,51.522755,5.864098,51.522755,0.289446,0.032981,0.174157,-0.875150,0.000000,0.022552,0.017649,0.561798,2301.971910,0.018872,1.187955,-0.002255,0.220156,1,2020-09-30 08:39:17
9,51.522701,5.864682,51.522701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2233.486631,0.004690,1.016328,0.007801,0.189042,1,2020-09-30 08:39:22
10,51.521334,5.861337,51.521334,0.177050,0.020174,0.106529,-0.535315,0.000000,0.013795,0.010796,0.343643,137741.797251,-4.822030,701.273435,1.698760,-19.029598,0,2020-09-30 08:39:26
11,51.522019,5.863687,51.522019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55194.000000,-1.178748,403.185156,0.321685,-0.603249,1,2020-09-30 08:39:30
12,51.522540,5.864874,51.522540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6590.680628,-0.327983,3.892822,0.257376,-1.302755,1,2020-09-30 08:39:34
13,51.521837,5.864390,51.521837,0.226967,0.025862,0.136564,-0.686241,0.000000,0.017684,0.013840,0.440529,40626.022026,-0.416394,307.040421,0.435281,-2.847410,1,2020-09-30 08:39:38
14,51.521962,5.865001,51.521962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26359.142259,-0.355784,198.676974,0.327851,-4.198113,1,2020-09-30 08:39:42
15,51.522243,5.865486,51.522243,0.216477,0.024666,0.130252,-0.654524,0.000000,0.016867,0.013200,0.420168,7154.386555,-0.043921,5.510518,0.045183,-0.753609,1,2020-09-30 08:39:47
16,51.522251,5.865328,51.522251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5154.128514,-0.017680,4.539305,0.041948,-0.753576,1,2020-09-30 08:39:51
17,51.522303,5.865198,51.522303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5362.150000,-0.076408,4.487863,0.041495,-0.708828,1,2020-09-30 08:39:55
18,51.522047,5.865797,51.522047,0.210292,0.023962,0.126531,-0.635823,0.000000,0.016385,0.012823,0.408163,7022.946939,-0.368049,4.299726,0.075173,-0.503657,1,2020-09-30 08:39:59
19,51.522182,5.865975,51.522182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1697.188976,-0.047936,1.088681,0.033001,-0.361858,1,2020-09-30 08:40:03
20,51.522264,5.865435,51.522264,0.180145,0.020526,0.108392,-0.544674,0.000000,0.014036,0.010985,0.349650,13524.265734,-0.528855,9.210818,0.029660,0.742471,1,2020-09-30 08:40:08
21,51.522371,5.865252,51.522371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13753.249110,-0.856299,6.505141,0.413607,-1.508785,1,2020-09-30 08:40:12
22,51.522772,5.865104,51.522772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:40:16
23,51.522639,5.864900,51.522639,0.250104,0.028498,0.150485,-0.756198,0.000000,0.019487,0.015250,0.485437,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:40:20
24,51.522587,5.865142,51.522587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1918.555556,-0.019127,0.410362,0.118441,-0.096019,1,2020-09-30 08:40:24
25,51.522756,5.865119,51.522756,0.221122,0.025196,0.133047,-0.668570,0.000000,0.017229,0.013483,0.429185,1873.527897,-0.164214,0.977867,0.092481,-0.347838,1,2020-09-30 08:40:29
26,51.522717,5.865063,51.522717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9658.247788,-0.669234,5.074516,0.204048,-1.384687,1,2020-09-30 08:40:33
27,51.522638,5.864942,51.522638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7877.432432,-0.585341,4.125650,0.189883,-1.065417,1,2020-09-30 08:40:37
28,51.522671,5.864854,51.522671,0.222075,0.025304,0.133621,-0.671451,0.000000,0.017303,0.013541,0.431034,1875.935345,-0.055960,0.619498,0.069565,0.146134,1,2020-09-30 08:40:41
29,51.522578,5.864576,51.522578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20735.510730,-1.447512,13.250884,0.061136,-3.930998,1,2020-09-30 08:40:45
30,51.522398,5.865115,51.522398,0.235258,0.026806,0.141553,-0.711309,0.000000,0.018330,0.014345,0.456621,13989.456621,-0.635048,9.294693,0.343322,-1.895891,1,2020-09-30 08:40:50
31,51.522530,5.864980,51.522530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14946.956098,-0.582022,9.777581,0.286080,-2.218050,1,2020-09-30 08:40:54
32,51.522472,5.865274,51.522472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11113.812183,-0.536609,7.324256,0.176395,-2.015501,1,2020-09-30 08:40:58
33,51.522265,5.864956,51.522265,0.258902,0.029500,0.155779,-0.782798,0.000000,0.020172,0.015787,0.502513,6613.095477,-0.387653,3.488788,0.157709,-1.187521,1,2020-09-30 08:41:02
34,51.522299,5.864935,51.522299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12552.771429,-0.628937,7.932262,0.292940,-2.432496,1,2020-09-30 08:41:06
35,51.521956,5.863900,51.521956,0.232079,0.026444,0.139640,-0.701697,0.000000,0.018082,0.014151,0.450450,51994.216216,-2.047551,138.885921,0.586831,-10.341694,1,2020-09-30 08:41:11
36,51.522434,5.865249,51.522434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2318.005181,-0.052402,2.003438,0.019903,-0.221291,1,2020-09-30 08:41:15
37,51.521312,5.862082,51.521312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129414.196296,-2.691711,826.783932,3.105952,-19.720110,0,2020-09-30 08:41:19
38,51.521647,5.863457,51.521647,0.207748,0.023672,0.125000,-0.628132,0.000000,0.016187,0.012668,0.403226,75655.830645,-1.362195,435.014485,-0.870165,22.554897,1,2020-09-30 08:41:23
39,51.522126,5.864260,51.522126,0.257607,0.029353,0.155000,-0.778884,0.000000,0.020071,0.015708,0.500000,38131.660000,0.498261,320.148254,1.231464,-4.736452,1,2020-09-30 08:41:32
40,51.520460,5.859070,51.520460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,243907.106870,-4.365663,1215.245714,-0.021363,-33.067978,0,2020-09-30 08:41:36
41,51.521685,5.862482,51.521685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101555.196429,-1.692691,524.910061,2.940425,13.388155,0,2020-09-30 08:41:40
42,51.522262,5.864480,51.522262,0.264213,0.030105,0.158974,-0.798855,0.000000,0.020586,0.016111,0.512821,25598.025641,-0.800017,141.845545,0.280613,-0.595364,1,2020-09-30 08:41:44
43,51.521330,5.862727,51.521330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,111137.628959,-3.198922,538.023133,1.055077,-28.479748,0,2020-09-30 08:41:48
44,51.522142,5.864923,51.522142,0.272600,0.031061,0.164021,-0.824215,0.000000,0.021239,0.016622,0.529101,24189.698413,-0.646275,108.586605,-0.251377,-9.220859,1,2020-09-30 08:41:53
45,51.521708,5.863449,51.521708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93371.424779,-2.604470,459.586084,-0.971834,30.823167,1,2020-09-30 08:41:57
46,51.522362,5.865547,51.522362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16672.393782,-0.352043,110.216335,0.157539,3.081933,1,2020-09-30 08:42:01
47,51.521534,5.862094,51.521534,0.208589,0.023767,0.125506,-0.630675,0.000000,0.016252,0.012719,0.404858,129087.894737,0.859239,992.158250,-0.482505,-10.222032,0,2020-09-30 08:42:05
48,51.521983,5.862890,51.521983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,83777.446078,-1.013275,697.471414,1.105259,19.472693,1,2020-09-30 08:42:09
49,51.520134,5.858205,51.520134,0.112986,0.012874,0.067982,-0.341616,0.000000,0.008803,0.006889,0.219298,290713.164474,-5.818596,1403.601669,2.544578,-35.164711,0,2020-09-30 08:42:14
50,51.521456,5.862665,51.521456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,127575.506173,-0.140506,724.011037,1.311522,18.986576,0,2020-09-30 08:42:18
51,51.520941,5.861294,51.520941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192859.342193,-1.876628,1026.028216,7.753391,28.762034,0,2020-09-30 08:42:22
52,51.518704,5.853891,51.518704,0.390314,0.044474,0.234848,-1.180127,0.000000,0.030411,0.023800,0.757576,462642.280303,-10.364457,2465.991653,13.849456,-22.910279,2,2020-09-30 08:42:26
53,51.522346,5.865607,51.522346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23333.596206,-0.687604,110.097948,0.415245,1.675380,1,2020-09-30 08:42:30
54,51.521636,5.862977,51.521636,0.231038,0.026325,0.139013,-0.698550,0.000000,0.018001,0.014088,0.448430,99933.053812,1.300710,695.090584,0.946824,9.851204,0,2020-09-30 08:42:35
55,51.521310,5.862128,51.521310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137336.431535,-3.314759,566.084234,7.562934,-7.395609,0,2020-09-30 08:42:39
56,51.522215,5.865586,51.522215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:42:43
57,51.521195,5.862577,51.521195,0.178275,0.020313,0.107266,-0.539020,0.000000,0.013890,0.010871,0.346021,132904.944637,-2.267348,598.947778,1.184202,27.071719,0,2020-09-30 08:42:47
58,51.521426,5.863339,51.521426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118807.676667,-0.891684,796.883889,1.095840,-13.252406,0,2020-09-30 08:42:51
59,51.522150,5.866606,51.522150,0.106891,0.012180,0.064315,-0.323188,0.000000,0.008328,0.006518,0.207469,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:42:56
60,51.520854,5.862041,51.520854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,178317.651163,-5.499946,651.581605,0.668113,-11.742258,0,2020-09-30 08:43:00
61,51.521307,5.864001,51.521307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96571.756098,0.920827,797.732562,1.582365,-11.611886,1,2020-09-30 08:43:04
62,51.521985,5.865741,51.521985,0.258902,0.029500,0.155779,-0.782798,0.000000,0.020172,0.015787,0.502513,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:43:08
63,51.522212,5.865783,51.522212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:43:12
64,51.522134,5.865671,51.522134,0.240755,0.027433,0.144860,-0.727929,0.000000,0.018758,0.014680,0.467290,4629.313084,-0.133911,7.488611,0.005149,-0.844037,1,2020-09-30 08:43:17
65,51.521794,5.865947,51.521794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17333.570866,-0.460742,67.128212,1.231282,-5.758820,1,2020-09-30 08:43:21
66,51.521654,5.866222,51.521654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:43:25
67,51.521614,5.866302,51.521614,0.178894,0.020384,0.107639,-0.540891,0.000000,0.013938,0.010908,0.347222,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:43:29
68,51.521778,5.865995,51.521778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:43:33
69,51.521686,5.866171,51.521686,0.216477,0.024666,0.130252,-0.654524,0.000000,0.016867,0.013200,0.420168,4218.500000,-0.109978,17.760718,0.038804,0.524986,1,2020-09-30 08:43:38
70,51.521823,5.866466,51.521823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7923.426877,-0.127298,30.553810,-0.049615,1.321948,1,2020-09-30 08:43:42
71,51.521596,5.865697,51.521596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37036.681102,-1.393741,104.311151,1.103661,-9.127981,1,2020-09-30 08:43:46
72,51.521646,5.865719,51.521646,0.213782,0.024359,0.128631,-0.646376,0.000000,0.016657,0.013036,0.414938,21018.398340,-0.024446,92.755022,0.095947,2.405531,1,2020-09-30 08:43:50
73,51.521166,5.863666,51.521166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88308.013636,-0.127220,594.349984,-0.089680,-11.875187,1,2020-09-30 08:43:54
74,51.521700,5.864940,51.521700,0.286230,0.032614,0.172222,-0.865426,0.000000,0.022301,0.017453,0.555556,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:43:59
75,51.520852,5.860288,51.520852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,189750.588710,-2.190260,1119.467136,5.380151,-36.558019,0,2020-09-30 08:44:03
76,51.521163,5.860796,51.521163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,144138.119048,-4.524495,558.449659,4.229665,-39.340833,0,2020-09-30 08:44:07
77,51.522147,5.863889,51.522147,0.336742,0.038370,0.202614,-1.018148,0.000000,0.026237,0.020533,0.653595,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:44:11
78,51.522370,5.864043,51.522370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12668.693750,-0.744109,6.121749,0.368097,-1.902645,1,2020-09-30 08:44:16
79,51.522238,5.863694,51.522238,0.316083,0.036016,0.190184,-0.955685,0.000000,0.024627,0.019274,0.613497,24897.374233,-1.208480,12.666031,0.078238,-3.775189,1,2020-09-30 08:44:20
80,51.522566,5.864490,51.522566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,2020-09-30 08:44:24
