,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Latitude,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,LABEL,datetime(utc)
0,51.520074,5.864457,51.520074,7.360213,0.838656,4.285714,-22.231090,0.000000,0.560999,0.336599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2020-09-29 12:18:55
1,51.520074,5.864457,51.520074,25.760745,2.935296,15.000000,-77.808815,0.000000,1.963495,1.178097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2020-09-29 12:19:03
2,51.520074,5.864457,51.520074,25.760745,2.935296,15.000000,-77.808815,0.000000,1.963495,1.178097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2020-09-29 12:19:12
3,51.520074,5.864457,51.520074,10.304298,1.174118,6.000000,-31.123526,0.000000,0.785398,0.471239,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2020-09-29 12:19:24
4,51.520074,5.864457,51.520074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2020-09-29 12:19:29
5,51.520074,5.864457,51.520074,10.304298,1.174118,6.000000,-31.123526,0.000000,0.785398,0.471239,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2020-09-29 12:19:33
6,51.520074,5.864457,51.520074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2020-09-29 12:19:37
7,51.520245,5.864457,51.520245,10.304298,1.174118,6.000000,-31.123526,0.000000,0.785398,0.471239,3.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2020-09-29 12:19:42
8,51.521472,5.865662,51.521472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.727273,-9.188790,116.929810,7.931891,-44.282080,0,2020-09-29 12:19:46
9,51.522059,5.866703,51.522059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2020-09-29 12:19:50
10,51.522071,5.867122,51.522071,2.146729,0.244608,1.250000,-6.484068,0.000000,0.163625,0.098175,1.083333,0.000000,0.000000,0.000000,0.000000,0.000000,2,2020-09-29 12:19:54
11,51.522023,5.867689,51.522023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2020-09-29 12:19:58
12,51.522157,5.867721,51.522157,0.903886,0.102993,0.526316,-2.730134,0.000000,0.068895,0.041337,0.614035,0.000000,0.000000,0.000000,0.000000,0.000000,2,2020-09-29 12:20:03
13,51.521802,5.868001,51.521802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2020-09-29 12:20:07
14,51.521576,5.868097,51.521576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.506173,-0.334838,8.980749,0.008774,-1.673579,0,2020-09-29 12:20:11
15,51.521597,5.868034,51.521597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.178947,0.199514,3.759356,-0.002654,-0.583209,2,2020-09-29 12:20:16
16,51.521527,5.868001,51.521527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.679612,0.169298,3.233138,0.001834,-0.446426,2,2020-09-29 12:20:20
17,51.521520,5.867963,51.521520,0.422307,0.048120,0.245902,-1.275554,0.000000,0.032188,0.019313,0.418033,320.704918,-0.519083,138.469096,-0.006515,3.372142,1,2020-09-29 12:20:24
18,51.521608,5.868104,51.521608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,264.063636,-0.922648,11.437484,0.034797,0.776250,0,2020-09-29 12:20:28
